section_id,circle,division,subdivision,section,geocode_status,lat,lon,review_priority,flags,note,km_from_circle_centre,km_from_division_centre,query_used,alias_used,osm_name,osm_category,osm_type,osm_place_rank,n_candidates,other_candidates,flag_not_found,flag_outside_greater_hyderabad,flag_far_from_circle,flag_far_from_division,flag_too_vague,flag_shares_coordinates,flag_matched_a_building_or_road
MEDCHAL_HYDERNAGAR,MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,found,17.4984629,78.3819018,3_looks_ok,,,4.4,0.2,"Hydernagar, Hyderabad, Telangana",False,"Hydernagar, Ward 114 KPHB Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500085, India",place,neighbourhood,24.0,2.0,"[{""name"": ""Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, India"", ""lat"": ""17.5029098"", ""lon"": ""78.3880899""}]",False,False,False,False,False,False,False
MEDCHAL_JAGADGIRI_GUTTA,MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,found,17.5020418,78.4260747,3_looks_ok,,,2.5,6.4,"Jagadgirigutta, Hyderabad",True,"Jagadgirigutta, Ward 126 Jagathgirigutta, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500047, India",place,suburb,19.0,,"[{""score"": 5.2, ""km_from_expected"": 5.2, ""query"": ""Jagathgirigutta, Hyderabad"", ""lat"": 17.5058259, ""lon"": 78.4241102, ""name"": ""Ward 126 Jagathgirigutta, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, India"", ""category"": ""boundary"", ""type"": ""administrative"", ""place_rank"": 20}, {""score"": 8.62, ""km_from_expected"": 5.62, ""query"": ""Jagathgirigutta, Hyderabad"", ""lat"": 17.4993176, ""lon"": 78.4226016, ""name"": ""Jagathgirigutta, Kukatpally-Jagathgiri Gutta Road, Ward 122 Vivekananda Nagar Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500047, India"", ""category"": ""amenity"", ""type"": ""childcare"", ""place_rank"": 30}]",False,False,False,False,False,False,False
MEDCHAL_KUKATPALLY,MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY,found,17.4930841,78.4054408,3_looks_ok,,,3.1,2.8,"Kukatpally, Hyderabad, Telangana",False,"Kukatpally, Ward 122 Vivekananda Nagar Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500072, India",place,suburb,19.0,2.0,"[{""name"": ""Kukatpally, Kukkatpally Main Road - Mumbai Highway, Sumitra Nagar, Kukatpally, Ward 122 Vivekananda Nagar Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500047, India"", ""lat"": ""17.4850883"", ""lon"": ""78.4116380""}]",False,False,False,False,False,False,False
MEDCHAL_MIYAPUR,MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,found,17.4981608,78.3567628,3_looks_ok,,,6.8,2.7,"Miyapur, Hyderabad, Telangana",False,"Miyapur, Ward 108 Miyapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500049, India",place,suburb,19.0,2.0,"[{""name"": ""Miyapur, Nizampet - Miyapur Road Mumbai Highway, Miyapur, Ward 108 Miyapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500049, India"", ""lat"": ""17.4965392"", ""lon"": ""78.3730252""}]",False,False,False,False,False,False,False
MEDCHAL_PRAGATHI_NAGAR,MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,found,17.5200154,78.3968876,3_looks_ok,,,2.2,5.7,"Pragathi Nagar, Hyderabad, Telangana",False,"Pragathi Nagar, Bachupally mandal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Medchal–Malkajgiri, Telangana, 501002, India",place,suburb,19.0,2.0,"[{""name"": ""Pragathi Nagar, Ward 12 Mansoorabad, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Ranga Reddy, Telangana, 501505, India"", ""lat"": ""17.3346560"", ""lon"": ""78.6077549""}]",False,False,False,False,False,False,False
MEDCHAL_QUTHBULLAPUR,MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,found,17.4966655,78.4606445,3_looks_ok,,,5.9,4.8,"Quthbullapur, Hyderabad, Telangana",False,"Ward 131 Quthbullapur, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, India",boundary,administrative,20.0,3.0,"[{""name"": ""Quthbullapur Main Road, Venkateswara Nagar, Ward 131 Quthbullapur, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal\u2013Malkajgiri, Telangana, 500009, India"", ""lat"": ""17.5021489"", ""lon"": ""78.4546187""}, {""name"": ""Quthbullapur Main Road, Ayodhya Nagar, Qutubullapur, Ward 132 Jeedimetla, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal\u2013Malkajgiri, Telangana, 500009, India"", ""lat"": ""17.5045122"", ""lon"": ""78.4587452""}]",False,False,False,False,False,False,False
MEDCHAL_SHAPURNAGAR,MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,found,17.5173373,78.4450956,3_looks_ok,,,3.7,2.8,"Shapur Nagar, Hyderabad",True,"Shapur Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, India",place,village,19.0,,"[{""score"": 3.18, ""km_from_expected"": 3.18, ""query"": ""Shapur Nagar, Hyderabad"", ""lat"": 17.5146989, ""lon"": 78.4473499, ""name"": ""Shapur Nagar, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal\u2013Malkajgiri, Telangana, 500055, India"", ""category"": ""place"", ""type"": ""neighbourhood"", ""place_rank"": 24}]",False,False,False,False,False,False,False
RAJENDRA_NAGAR_KATEDAN,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,found,17.3026835,78.4398207,3_looks_ok,,,0.2,3.3,"Katedan, Hyderabad, Telangana",False,"Katedan, Ward 59 Mailardevpally, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500077, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
RAJENDRA_NAGAR_MD_PALLY,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,found,17.3200218,78.4460585,3_looks_ok,,,2.3,3.1,"Mailardevpally, Hyderabad",True,"Mailardevpally, Ward 59 Mailardevpally, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500077, India",place,suburb,19.0,2.0,[],False,False,False,False,False,False,False
RAJENDRA_NAGAR_SHASTRIPURAM,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,found,17.3327514,78.4502307,3_looks_ok,,,3.8,3.8,"Shastripuram, Hyderabad, Telangana",False,"Shastripuram, Ward 58 Shastripuram, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500064, India",place,neighbourhood,24.0,2.0,"[{""name"": ""Ward 58 Shastripuram, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, India"", ""lat"": ""17.3232759"", ""lon"": ""78.4515682""}]",False,False,False,False,False,False,False
SAROORNAGAR_BAIRAMALGUDA,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,found,17.3421597,78.5457628,3_looks_ok,,,2.2,2.7,"Bairamalguda, Hyderabad, Telangana",False,"Bairamalguda, Hayathnagar mandal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Ranga Reddy, Telangana, 500074, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
SAROORNAGAR_BANDLAGUDA,SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,found,17.3714879,78.5727265,3_looks_ok,,,4.9,3.4,"Bandlaguda, Hyderabad, Telangana",False,"Bandlaguda, Ward 11 Nagole, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500068, India",place,suburb,19.0,3.0,"[{""name"": ""Bandlaguda, Chandrayangutta, Ward 43 Chandrayangutta, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500005, India"", ""lat"": ""17.3145960"", ""lon"": ""78.4701106""}, {""name"": ""Bandlaguda, Hydrabad Paper mill Road, Patancheru, Ward 113 Patancheruvu, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Patancheruvu mandal, Sangareddy, Telangana, 502319, India"", ""lat"": ""17.5291099"", ""lon"": ""78.2780119""}]",False,False,False,False,False,False,False
SAROORNAGAR_BN_REDDY_NAGAR,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BN REDDY NAGAR,found,17.3197609,78.5623061,3_looks_ok,,,1.4,4.1,"Bn Reddy Nagar, Hyderabad",False,"BN Reddy Nagar, Hayathnagar mandal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Ranga Reddy, Telangana, 500070, India",place,neighbourhood,24.0,3.0,"[{""score"": 7.58, ""km_from_expected"": 4.58, ""query"": ""B N Reddy Nagar, Hyderabad"", ""lat"": 17.321914, ""lon"": 78.5597937, ""name"": ""B.N Reddy Nagar Bus Stop, Hyderabad - Nagarjuna Sagar Road, Hasthinapuram South, Ward 14 BN Reddy Nagar, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Ranga Reddy, Telangana, 500070, India"", ""category"": ""amenity"", ""type"": ""bus_station"", ""place_rank"": 30}, {""score"": 14.28, ""km_from_expected"": 6.28, ""query"": ""B N Reddy Nagar, Hyderabad"", ""lat"": 17.3294795, ""lon"": 78.5798303, ""name"": ""pakodi, 35, Vanasthalipuram Rd, Bhoolakshmi Nagar, B.N Reddy Nagar, Hyderabad, Telangana 500070, Raithu Bazar Road, Raithu Bazar, Vanasthalipuram, Ward 13 Hayath Nagar, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Ranga Reddy, Telangana, 500070, India"", ""category"": ""amenity"", ""type"": ""fast_food"", ""place_rank"": 30}, {""score"": 15.26, ""km_from_expected"": 15.26, ""query"": ""Bn Reddy Nagar, Hyderabad"", ""lat"": 17.462147, ""lon"": 78.5921097, ""name"": ""BN Reddy Nagar, Cherlapally, Ward 3 Cherlapally, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Kapra mandal, Medchal\u2013Malkajgiri, Telangana, 500040, India"", ""category"": ""place"", ""type"": ""neighbourhood"", ""place_rank"": 24}, {""score"": 18.53, ""km_from_expected"": 15.53, ""query"": ""Bn Reddy Nagar, Hyderabad"", ""lat"": 17.4628833, ""lon"": 78.5958189, ""name"": ""BN Reddy Nagar, Cherlapally, Ward 3 Cherlapally, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Kapra mandal, Medchal\u2013Malkajgiri, Telangana, 500083, India"", ""category"": ""highway"", ""type"": ""residential"", ""place_rank"": 26}]",False,False,False,False,False,False,False
SAROORNAGAR_CHAMPAPET,SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,found,17.3445706,78.5169717,3_looks_ok,,,5.1,2.9,"Champapet, Hyderabad, Telangana",False,"Champapet, Ward 17 Champapet, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Saroornagar mandal, Ranga Reddy, Telangana, 500659, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
SAROORNAGAR_LENIN_NAGAR,SAROORNAGAR,CHAMPAPET,CHAMPAPET,LENIN NAGAR,found,17.3178569,78.5270997,3_looks_ok,,,4.0,2.1,Lenin Nagar,False,"Lenin Nagar, Almasguda, Balapur mandal, Ranga Reddy, Telangana, 500097, India",place,neighbourhood,24.0,1.0,"[{""score"": 21.64, ""km_from_expected"": 21.64, ""query"": ""Lenin Nagar, Hyderabad"", ""lat"": 17.5132586, ""lon"": 78.4237774, ""name"": ""Lenin Nagar, Jagadgirigutta, Ward 126 Jagathgirigutta, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal\u2013Malkajgiri, Telangana, 500055, India"", ""category"": ""place"", ""type"": ""neighbourhood"", ""place_rank"": 24}]",False,False,False,False,False,False,False
SAROORNAGAR_RAMAKRISHNAPURAM,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,RAMAKRISHNAPURAM,found,17.3679481,78.5487763,3_looks_ok,,,4.4,3.9,"RK Puram, Hyderabad",True,"RK Puram, Ward 20 RK Puram, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Saroornagar mandal, Ranga Reddy, Telangana, 500102, India",place,neighbourhood,24.0,2.0,"[{""score"": 14.4, ""km_from_expected"": 14.4, ""query"": ""Ramakrishnapuram, Hyderabad"", ""lat"": 17.4749782, ""lon"": 78.5376874, ""name"": ""Ramakrishnapuram, Neredmet, Ward 140 Malkajgiri, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal\u2013Malkajgiri, Telangana, 500056, India"", ""category"": ""place"", ""type"": ""neighbourhood"", ""place_rank"": 24}, {""score"": 17.62, ""km_from_expected"": 14.62, ""query"": ""Ramakrishnapuram, Hyderabad"", ""lat"": 17.4759436, ""lon"": 78.533629, ""name"": ""Ramakrishnapuram Cheruvu, Ward 136 Neredmet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal\u2013Malkajgiri, Telangana, 500056, India"", ""category"": ""water"", ""type"": ""lake"", ""place_rank"": 20}, {""score"": 17.89, ""km_from_expected"": 14.89, ""query"": ""RK Puram, Hyderabad"", ""lat"": 17.4797152, ""lon"": 78.538316, ""name"": ""RK Puram, Madhura Nagar Rd No 2, Sri Colony, Neredmet, Ward 136 Neredmet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal\u2013Malkajgiri, Telangana, 500056, India"", ""category"": ""amenity"", ""type"": ""childcare"", ""place_rank"": 30}]",False,False,False,False,False,False,False
SAROORNAGAR_SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,found,17.3611655,78.5387443,3_looks_ok,,,4.2,4.3,"Saroornagar, Hyderabad, Telangana",False,"Ward 19 Saroornagar, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Saroornagar mandal, Ranga Reddy, Telangana, 500035, India",boundary,administrative,20.0,3.0,"[{""name"": ""NTR Nagar, Saroornagar (Basthi Dawakhana), green hills colony, NTR Nagar, Ward 20 RK Puram, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Saroornagar mandal, Ranga Reddy, Telangana, 500102, India"", ""lat"": ""17.3577692"", ""lon"": ""78.5494821""}, {""name"": ""SubCentre Saroornagar, Road Number 14, Pochammabagh, Saroor Nagar, Ward 19 Saroornagar, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Saroornagar mandal, Ranga Reddy, Telangana, 500035, India"", ""lat"": ""17.3573228"", ""lon"": ""78.5343008""}]",False,False,False,False,False,False,False
SAROORNAGAR_VANASTHALIPURAM,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,found,17.3303179,78.568278,3_looks_ok,,,1.3,4.4,"Vanasthalipuram, Hyderabad, Telangana",False,"Vanasthalipuram, Hayathnagar mandal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Ranga Reddy, Telangana, 500070, India",place,suburb,19.0,3.0,"[{""name"": ""Vanasthalipuram, Vijaywada Highway, Indira Nagar, Chintalkunta, Hayathnagar mandal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Ranga Reddy, Telangana, 500070, India"", ""lat"": ""17.3367900"", ""lon"": ""78.5741408""}, {""name"": ""Vanasthalipuram, Vijaywada Highway, Prashanth Nagar, Vanasthalipuram, Hayathnagar mandal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Ranga Reddy, Telangana, 500070, India"", ""lat"": ""17.3365928"", ""lon"": ""78.5736125""}]",False,False,False,False,False,False,False
SECUNDERABAD_ALWAL,SECUNDERABAD,SECUNDERABAD,LALBAZAR,ALWAL,found,17.5022292,78.5088584,3_looks_ok,,,4.5,2.8,"Alwal, Hyderabad, Telangana",False,"Alwal, Ward 134 Alwal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Alwal mandal, Medchal–Malkajgiri, Telangana, 500015, India",place,suburb,19.0,2.0,"[{""name"": ""alwal, Alwal, Ward 134 Alwal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Alwal mandal, Medchal\u2013Malkajgiri, Telangana, 500015, India"", ""lat"": ""17.5018763"", ""lon"": ""78.5090947""}]",False,False,False,False,False,False,False
SECUNDERABAD_FEROZEGUDA,SECUNDERABAD,BOWENPALLY,BALANAGAR,FEROZEGUDA,found,17.4646179,78.4616333,3_looks_ok,,,4.3,1.1,"Ferozguda, Hyderabad",True,"Ferozguda, Idpl, Ward 120 Balanagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500071, India",place,neighbourhood,24.0,,"[{""score"": 8.53, ""km_from_expected"": 5.53, ""query"": ""Ferozguda, Hyderabad"", ""lat"": 17.4649039, ""lon"": 78.4602832, ""name"": ""Ferozguda, BHEL R & D Road, Ferozguda, Idpl, Ward 120 Balanagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Balanagar mandal, Medchal\u2013Malkajgiri, Telangana, 500071, India"", ""category"": ""railway"", ""type"": ""stop"", ""place_rank"": 30}]",False,False,False,False,False,False,False
SECUNDERABAD_I_D_P_L,SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,found,17.4806031,78.4517703,3_looks_ok,,,5.7,2.1,"IDPL, Hyderabad",True,"Idpl, Ward 120 Balanagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Balanagar mandal, Medchal–Malkajgiri, Telangana, 500037, India",place,suburb,19.0,2.0,"[{""score"": 10.23, ""km_from_expected"": 7.23, ""query"": ""IDPL Colony, Hyderabad"", ""lat"": 17.4818905, ""lon"": 78.4514605, ""name"": ""idpl colony, Idpl, Ward 120 Balanagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Balanagar mandal, Medchal\u2013Malkajgiri, Telangana, 500037, India"", ""category"": ""highway"", ""type"": ""service"", ""place_rank"": 27}, {""score"": 10.28, ""km_from_expected"": 7.28, ""query"": ""IDPL Colony, Hyderabad"", ""lat"": 17.4831808, ""lon"": 78.451787, ""name"": ""IDPL Colony, Surya Nagar, Ward 131 Quthbullapur, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal\u2013Malkajgiri, Telangana, 500037, India"", ""category"": ""highway"", ""type"": ""service"", ""place_rank"": 27}, {""score"": 11.3, ""km_from_expected"": 6.3, ""query"": ""IDPL Township"", ""lat"": 17.4706202, ""lon"": 78.4549375, ""name"": ""HAL Township, Idpl, Ward 120 Balanagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Balanagar mandal, Medchal\u2013Malkajgiri, Telangana, 500071, India"", ""category"": ""place"", ""type"": ""neighbourhood"", ""place_rank"": 24}, {""score"": 11.33, ""km_from_expected"": 8.33, ""query"": ""IDPL, Hyderabad"", ""lat"": 17.474231, ""lon"": 78.4357575, ""name"": ""IDPL, Idpl, Ward 120 Balanagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, India"", ""category"": ""landuse"", ""type"": ""industrial"", ""place_rank"": 24}]",False,False,False,False,False,False,False
SECUNDERABAD_KARKHANA,SECUNDERABAD,SECUNDERABAD,MAREDPALLY,KARKHANA,found,17.4732138,78.5115017,3_looks_ok,,,1.8,2.0,"Karkhana, Hyderabad, Telangana",False,"Karkhana, Tirumalagiri, Tirumalagiri mandal, Hyderabad, Telangana, 500015, India",place,neighbourhood,24.0,1.0,[],False,False,False,False,False,False,False
SECUNDERABAD_LALBAZAR,SECUNDERABAD,SECUNDERABAD,LALBAZAR,LALBAZAR,found,17.4808081,78.5114174,3_looks_ok,,,2.4,0.8,"Lal Bazar, Hyderabad",True,"Lal Bazaar, Tirumalagiri, Tirumalagiri mandal, Hyderabad, Telangana, 500015, India",place,neighbourhood,24.0,,"[{""score"": 5.69, ""km_from_expected"": 2.69, ""query"": ""Lal Bazar, Hyderabad"", ""lat"": 17.4811236, ""lon"": 78.515077, ""name"": ""Lal Bazar, Lal Bazaar, Tirumalagiri, Tirumalagiri mandal, Hyderabad, Telangana, 500056, India"", ""category"": ""highway"", ""type"": ""secondary"", ""place_rank"": 26}, {""score"": 5.94, ""km_from_expected"": 2.94, ""query"": ""Lal Bazar, Hyderabad"", ""lat"": 17.4790173, ""lon"": 78.5130087, ""name"": ""Lal Bazar, Lal Bazaar, Tirumalagiri, Tirumalagiri mandal, Hyderabad, Telangana, 500015, India"", ""category"": ""highway"", ""type"": ""secondary"", ""place_rank"": 26}, {""score"": 5.96, ""km_from_expected"": 2.96, ""query"": ""Lal Bazar, Hyderabad"", ""lat"": 17.4791338, ""lon"": 78.5107791, ""name"": ""Lal Bazar, Lal Bazaar, Tirumalagiri, Tirumalagiri mandal, Hyderabad, Telangana, 500015, India"", ""category"": ""highway"", ""type"": ""bus_stop"", ""place_rank"": 30}]",False,False,False,False,False,False,False
SECUNDERABAD_MARREDPALLY,SECUNDERABAD,SECUNDERABAD,MAREDPALLY,MARREDPALLY,found,17.45121,78.5020964,3_looks_ok,,,1.5,4.6,"Marredpally, Secunderabad",False,"West Marredpally, Marredpally mandal, Secunderabad, Hyderabad, Telangana, 500003, India",place,neighbourhood,24.0,1.0,"[{""score"": 1.81, ""km_from_expected"": 1.81, ""query"": ""Marredpally, Secunderabad"", ""lat"": 17.4469418, ""lon"": 78.5107535, ""name"": ""East Marredpally, Marredpally mandal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Telangana, 500026, India"", ""category"": ""place"", ""type"": ""neighbourhood"", ""place_rank"": 24}, {""score"": 4.82, ""km_from_expected"": 1.82, ""query"": ""Marredpally, Secunderabad"", ""lat"": 17.4464303, ""lon"": 78.5102024, ""name"": ""HMWSSB Marredpally, Marredpally mandal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Telangana, 500026, India"", ""category"": ""landuse"", ""type"": ""government"", ""place_rank"": 24}, {""score"": 9.94, ""km_from_expected"": 1.94, ""query"": ""Marredpally, Secunderabad"", ""lat"": 17.4426227, ""lon"": 78.4989631, ""name"": ""YMCA Secunderabad, Marredpally mandal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Telangana, India"", ""category"": ""landuse"", ""type"": ""recreation_ground"", ""place_rank"": 24}, {""score"": 10.67, ""km_from_expected"": 2.67, ""query"": ""Marredpally, Secunderabad"", ""lat"": 17.4359536, ""lon"": 78.5000501, ""name"": ""Secunderabad, Regimental Bazar Main Road, Marredpally mandal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Telangana, 500025, India"", ""category"": ""amenity"", ""type"": ""bus_station"", ""place_rank"": 30}]",False,False,False,False,False,False,False
